SKU,Product Name,Product ID,Brand,Model,Ext,Product Description,Item Type,Standard Price,Bullet Point1,Bullet Point2,Bullet Point3,Bullet Point4,Bullet Point5,Search Terms1,Search Terms2,Search Terms3,Search Terms4,Search Terms5,Lens Color,Frame Material Type,Lens Material Type,Item Shape,Polarization Type,Lens Width,Bridge Width,Arm Length,Department,Frame Color,Special Features1
7A-QSDK-TPUV,"Ray-Ban RB4257 Retro-modern Women Sunglasses (Tortoise Gold Frame/Green Classic Lens 710/71, 50)",,Ray-Ban,mRB4257,e71071,"Women’s sunglasses just took a retro-modern twist that could change your outlook forever. Inspired by the original Ray-Ban Gatsby, it’s the RB 4257 styles. A retro-inspired rounded phantos sun shape with a distinct feminine flavor, the RB 4257 takes its cues from both the modern high-street and the icons of the past. Fusing the two together with unmistakable double-bridge frames, the RB 4257 brings a novel classic look up-to-date in a way that only Ray-Ban does best. Fusing what together? REWORK! Available in a wide range of different lenses, including modern mirror, flash and solid lenses, and utilizing high-quality frames in a range of classic and contemporary color combinations, the RB 4257 has a look to suit every feminine profile.",sunglasses,149.99,Model: RB4257.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Made in Italy.,Gender: Women.,,Ray Ban rayban ray-ban new original rbs rb,pilot aviatoirs ray bans women 50mm,4257 caravan semi rimless rb man men unisex gift women club master,made in italy auhtentic gradient flash,mirrored flash lens lenses authentic frame shades glasses,not,propionate,mirrored,clubmaster,non-polarized,50,19,145,unisex-adult,Tortoise Gold Frame/Green Classic Lens 710/71,prescription-ready
BX-PC19-FCVK,"Ray-Ban RB4257 Retro-modern Women Sunglasses (Tortoise Gold Frame/Green Mirror Lens 60923R, 50)",,Ray-Ban,mRB4257,e60923R,"Women’s sunglasses just took a retro-modern twist that could change your outlook forever. Inspired by the original Ray-Ban Gatsby, it’s the RB 4257 styles. A retro-inspired rounded phantos sun shape with a distinct feminine flavor, the RB 4257 takes its cues from both the modern high-street and the icons of the past. Fusing the two together with unmistakable double-bridge frames, the RB 4257 brings a novel classic look up-to-date in a way that only Ray-Ban does best. Fusing what together? REWORK! Available in a wide range of different lenses, including modern mirror, flash and solid lenses, and utilizing high-quality frames in a range of classic and contemporary color combinations, the RB 4257 has a look to suit every feminine profile.",sunglasses,149.99,Model: RB4257.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Made in Italy.,Gender: Women.,,Ray Ban rayban ray-ban new original rbs rb,pilot aviatoirs ray bans women 50mm,4257 caravan semi rimless rb man men unisex gift women club master,made in italy auhtentic gradient flash,mirrored flash lens lenses authentic frame shades glasses,not,propionate,mirrored,clubmaster,non-polarized,50,19,145,unisex-adult,Tortoise Gold Frame/Green Mirror Lens 60923R,prescription-ready
MN-LFPO-SKB2,Ray-Ban RB8056 165/8G Light Ray Blue Titanium / Gray Gradient Lens 49mm,,Ray Ban,mRB8056,e1658G,"The Clubmaster Light Ray brings the revolutionary spirit of the 20th century to the modern age. This minimalistic design blends laser cut titanium and smooth acetate in a high quality finish for an unmistakable style. It’s the embodiment of timeless class. The hingeless Light Ray design means no screws or welding for greater flexibility, durability and comfort. The future is stylish.",sunglasses,194.99,Model: RB8056 Clubmaster Light Ray,Color: Blue-Gunmetal Titanium Frame / Gray Gradient Lens.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex.,Made in Italy.,Ray Ban rayban ray-ban gift for her him,8056 club master clubmaster,Wayfarer original 49 52 50 mm,Sunglasses glasses frame shades,gradient lens lenses authentic made in italy,blue,titanium,gradient,square,non-polarized,49,22,140,unisex-adult,Black,
IX-7KT5-3MD4,Ray-Ban RB8301 002 CARBON FIBRE Black Frame / Green G-15 Lens 56mm,,Ray-Ban,mRB8301,e002,"TECH RB8301 Ray-Ban ® Tech RB8301 sunglasses are all about innovation and use of new materials. This Ray-Ban Tech segment highlights the use of carbon fiber. Carbon fiber and a resin composite creates a lightweight, strong, flexible, and resilient material. The Ray-Ban monel Aviator™ inspired sunglasses have a smaller rounded eye shape and is paired with slim elongated carbon fiber temples. Rubber temple tips for added comfort and non-slip grip.",sunglasses,154.99,Model: TECH RB8301 CARBON FIBRE.,Color: 002 Black Frame / Green G-15 Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex,Style: Aviator.,Ray Ban rayban ray-ban new original,reading glasses discount sale 8415 carbon fibre titanium,RB8301 women 56mm 59mm,Sunglasses glasses frame shades men,tech 002,black,metal,plastic,aviator,non-polarized,56,14,140,unisex-adult,Black,prescription-ready
8K-LZ3M-W7MW,Ray-Ban RB8301 002 CARBON FIBRE Black Frame / Green G-15 Lens 59mm,,Ray-Ban,mRB8301,e002,"TECH RB8301 Ray-Ban ® Tech RB8301 sunglasses are all about innovation and use of new materials. This Ray-Ban Tech segment highlights the use of carbon fiber. Carbon fiber and a resin composite creates a lightweight, strong, flexible, and resilient material. The Ray-Ban monel Aviator™ inspired sunglasses have a smaller rounded eye shape and is paired with slim elongated carbon fiber temples. Rubber temple tips for added comfort and non-slip grip.",sunglasses,154.99,Model: TECH RB8301 CARBON FIBRE.,Color: 002 Black Frame / Green G-15 Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex,Style: Aviator.,Ray Ban,CARBON FIBRE,RB8301,Sunglasses,tech 002,black,metal,plastic,aviator,non-polarized,59,14,140,unisex-adult,Black,prescription-ready
QL-9L9K-L5F1,Ray-Ban RB8301 004/51 CARBON FIBRE Gunmetal Frame / Light Brown Gradient Lens 56mm,,Ray Ban,mRB8301,e00451,"TECH RB8301 Ray-Ban ® Tech RB8301 sunglasses are all about innovation and use of new materials. This Ray-Ban Tech segment highlights the use of carbon fiber. Carbon fiber and a resin composite creates a lightweight, strong, flexible, and resilient material. The Ray-Ban monel Aviator™ inspired sunglasses have a smaller rounded eye shape and is paired with slim elongated carbon fiber temples. Rubber temple tips for added comfort and non-slip grip.",sunglasses,159.99,Model: TECH RB8301 CARBON FIBRE.,Color: 004/51 Gunmetal Frame / Light Brown Gradient Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex,Style: Aviator.,Ray Ban rayban ray-ban gift lite force light,reading glasses discount sale 8415 carbon fibre titanium,RB8301 women 56mm 59mm,Sunglasses glasses frame shades gradient,tech 004/51,brown,metal,gradient,aviator,non-polarized,56,14,140,unisex-adult,Brown,prescription-ready
DL-6FHN-OAEG,Ray-Ban RB8301 004/51 CARBON FIBRE Sunglasses Gunmetal Frame / Light Brown Gradient Lens 59mm,,Ray Ban,mRB8301,e00451,"TECH RB8301 Ray-Ban ® Tech RB8301 sunglasses are all about innovation and use of new materials. This Ray-Ban Tech segment highlights the use of carbon fiber. Carbon fiber and a resin composite creates a lightweight, strong, flexible, and resilient material. The Ray-Ban monel Aviator™ inspired sunglasses have a smaller rounded eye shape and is paired with slim elongated carbon fiber temples. Rubber temple tips for added comfort and non-slip grip.",sunglasses,159.99,Model: TECH RB8301 CARBON FIBRE.,Color: 004/51 Gunmetal Frame / Light Brown Gradient Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex,Style: Aviator.,Ray Ban rayban ray-ban new original,reading glasses discount sale 8901 carbon fibre titanium,RB8301 women 56mm 59mm,Sunglasses glasses frame shades men,tech 004/51,brown,metal,gradient,aviator,non-polarized,59,14,140,unisex-adult,Brown,prescription-ready
64-JOV5-9Z7Y,Ray-Ban RB8301 004/N8 CARBON FIBRE Sunglasses Gunmetal Frame / Polarized Silver Gradient Lens,,Ray Ban,mRB8301,e004N8,"TECH RB8301 Ray-Ban ® Tech RB8301 sunglasses are all about innovation and use of new materials. This Ray-Ban Tech segment highlights the use of carbon fiber. Carbon fiber and a resin composite creates a lightweight, strong, flexible, and resilient material. The Ray-Ban monel Aviator™ inspired sunglasses have a smaller rounded eye shape and is paired with slim elongated carbon fiber temples. Rubber temple tips for added comfort and non-slip grip.",sunglasses,199.99,Model: TECH RB8301 CARBON FIBRE.,Color: 004/N8 Gunmetal Frame / Polarized Silver Gradient Lens.,"Original Ray Ban Packaging, Box, Case and Cleaning Cloth included.",Gender: Unisex,Style: Aviator.,Ray Ban,CARBON FIBRE,RB8301,Sunglasses,tech polarized,metallic,metal,gradient,aviator,polarized,59,14,140,unisex-adult,,prescription-ready
7L-83US-G020,Ray-Ban RB8307 002/N5 Carbon Fiber Polarized Aviator Black / Green Lens,,Ray-Ban,mRB8307,e002N5,"Aviator Carbon Fibre RB8307 The Ray Ban Aviator Carbon Fibre is a member of the innovative Tech Sunglasses series. Made from the most cutting edge materials in sunglasses, Aviator Carbon Fibre RB8307 is lightweight and resilient on top of maintaining its iconic look. The carbon fibre and resin composite materials used in its construction weigh less than an ounce while also providing extreme durability. Aviator Carbon Fibre sunglasses feature the classic Aviator details of slim temples, the trademark double brow bar, rubber padded tips for ultimate comfort and grip and are prescription friendly.",sunglasses,189.99,Model: RB8307 AVIATOR CARBON FIBRE,Color: 002/N5 Crystal Polar Green G-15 Lens,"Original Ray Ban Box, Case and Cleaning Cloth included.",Frame Material:Carbon Fibre,Gender: Unisex,Ray Ban rayban ray-ban gift discount sale,Aviator for men women unisex girlfriend boyfriend,rb8307 002/n5 8307,Sunglasses carbon fibre,polarized lens lenses authentic made in italy,black,carbon fibre,plastic,aviator,polarized,58,14,140,unisex-adult,Black,prescription-ready
F2-V56K-UOXG,Ray-Ban RB8307 029/71 Carbon Fiber Matte Gunmetal Frame / Grey Gradient Lens,,Ray Ban,mRB8307,e02971,"Aviator Carbon Fibre RB8307 The Ray Ban Aviator Carbon Fibre is a member of the innovative Tech Sunglasses series. Made from the most cutting edge materials in sunglasses, Aviator Carbon Fibre RB8307 is lightweight and resilient on top of maintaining its iconic look. The carbon fibre and resin composite materials used in its construction weigh less than an ounce while also providing extreme durability. Aviator Carbon Fibre sunglasses feature the classic Aviator details of slim temples, the trademark double brow bar, rubber padded tips for ultimate comfort and grip and are prescription friendly.",sunglasses,174.99,Model: RB8307 AVIATOR CARBON FIBRE,Color: 029/71 Carbon Fiber Matte Gunmetal Frame / Grey Gradient Lens.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Frame Material: Carbon Fibre.,Gender: Unisex,Ray Ban rayban ray-ban gift discount sale,Aviator for men women unisex girlfriend boyfriend,rb8307 002/n5 8307 sale discount,Sunglasses carbon fibre,polarized lens lenses authentic made in italy,black,metal,gradient,aviator,non-polarized,58,14,140,unisex-adult,Black,
AU-73CR-FGGO,Ray-Ban RB8307 112/85 Aviator Carbon Fiber Gold Frame / Brown Gradient Lens,,Ray Ban,mRB8307,e11285,"Aviator Carbon Fibre RB8307 The Ray Ban Aviator Carbon Fibre is a member of the innovative Tech Sunglasses series. Made from the most cutting edge materials in sunglasses, Aviator Carbon Fibre RB8307 is lightweight and resilient on top of maintaining its iconic look. The carbon fibre and resin composite materials used in its construction weigh less than an ounce while also providing extreme durability. Aviator Carbon Fibre sunglasses feature the classic Aviator details of slim temples, the trademark double brow bar, rubber padded tips for ultimate comfort and grip and are prescription friendly.",sunglasses,189.99,Model: RB8307 AVIATOR CARBON FIBRE.,Color: 112/85 Gold Frame / Brown Gradient Lens.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Frame Material: Carbon Fibre.,Gender: Unisex.,Ray Ban rayban ray-ban gift discount sale,Aviator for men women unisex girlfriend boyfriend,rb8307 8307 carbon fibre,Sunglasses glasses frame shades 55 58 62 mm,gradient lens lenses authentic made in italy,gold,composite,gradient,aviator,non-polarized,58,14,140,unisex-adult,Black,prescription-ready
N5-KT5D-ITN2,"Ray-Ban RB8313 Carbon Fibre Aviator Unisex Sunglasses (Gold Frame/Light Brown Gradient Lens 001/51, 61)",,Ray-Ban,mRB8313,e00151,"The RB8313 comes in the patented carbon fibre material. A classic shape that is combined with the latest technology, giving this eyewear extreme strength, yet at the same time comfortable lightness. Advanced technology mixed with class.",sunglasses,179.99,Model: RB8313 Carbon Fibre.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Style: Aviator,Gender: Unisex,Case color may occasionally vary.,Ray Ban rayban ray-ban new original rb,pilot aviatoirs ray bans women 58mm 61mm,3362 rb man men unisex gift women round folding,made in italy auhtentic gradient flash carbon fibre,mirrored lens lenses authentic frame shades glasses,not,carbon fibre,mirrored,aviator,non-polarized,61,13,140,unisex-adult,Gold Frame/Light Brown Gradient Lens 001/51,prescription-ready
99-P66N-PWKZ,"Ray-Ban RB8313 Carbon Fibre Aviator Unisex Sunglasses (Silver Frame/Silver Mirror Lens 003/40, 58)",,Ray-Ban,mRB8313,e00340,"The RB8313 comes in the patented carbon fibre material. A classic shape that is combined with the latest technology, giving this eyewear extreme strength, yet at the same time comfortable lightness. Advanced technology mixed with class.",sunglasses,189.99,Model: RB8313 Carbon Fibre.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Style: Aviator,Gender: Unisex,Case color may occasionally vary.,Ray Ban rayban ray-ban new original rb,pilot aviatoirs ray bans women 58mm 61mm,3362 rb man men unisex gift women round folding,made in italy auhtentic gradient flash carbon fibre,mirrored lens lenses authentic frame shades glasses,not,carbon fibre,mirrored,aviator,non-polarized,58,13,140,unisex-adult,Silver Frame/Silver Mirror Lens 003/40,prescription-ready
4N-QMJ6-49KA,"Ray-Ban RB8313 Carbon Fibre Aviator Unisex Sunglasses (Silver Frame/Silver Mirror Lens 003/40, 61)",,Ray-Ban,mRB8313,e00340,"The RB8313 comes in the patented carbon fibre material. A classic shape that is combined with the latest technology, giving this eyewear extreme strength, yet at the same time comfortable lightness. Advanced technology mixed with class.",sunglasses,189.99,Model: RB8313 Carbon Fibre.,"Original Ray-Ban Packaging, Box, Case and Cleaning Cloth included.",Style: Aviator,Gender: Unisex,Case color may occasionally vary.,Ray Ban rayban ray-ban new original rb,pilot aviatoirs ray bans women 58mm 61mm,3362 rb man men unisex gift women round folding,made in italy auhtentic gradient flash carbon fibre,mirrored lens lenses authentic frame shades glasses,not,carbon fibre,mirrored,aviator,non-polarized,61,13,140,unisex-adult,Silver Frame/Silver Mirror Lens 003/40,prescription-ready
